timestamp, screen
2017.09.07_13.41.30.000, screenOn
2017.09.07_13.49.49.000, screenOff
2017.09.07_13.50.49.000, screenOn
2017.09.07_13.59.27.000, screenOff
2017.09.07_14.04.54.000, screenOff
2017.09.07_14.12.42.000, screenOff
2017.09.07_14.13.03.000, screenOn
2017.09.07_14.15.19.000, screenOff
2017.09.07_14.16.07.000, screenOff
2017.09.07_14.19.55.000, screenOff
2017.09.07_14.24.38.000, screenOff
2017.09.07_14.25.06.000, screenOn
2017.09.07_14.25.23.000, screenOff
2017.09.07_14.29.59.000, screenOn
2017.09.07_14.31.24.000, screenOff
2017.09.07_14.31.32.000, screenOn
2017.09.07_14.45.27.000, screenOff
2017.09.07_14.45.59.000, screenOn
2017.09.07_14.54.20.000, screenOff
2017.09.07_14.59.01.000, screenOn
2017.09.07_15.03.37.000, screenOff
2017.09.07_15.03.38.000, screenOn
2017.09.07_15.03.48.000, screenOff
2017.09.07_15.08.40.000, screenOn
2017.09.07_15.14.12.000, screenOff
2017.09.07_15.14.17.000, screenOn
2017.09.07_15.14.28.000, screenOff
2017.09.07_15.15.05.000, screenOn
2017.09.07_15.25.07.000, screenOff
2017.09.07_15.27.36.000, screenOn
2017.09.07_15.28.24.000, screenOff
2017.09.07_15.30.48.000, screenOn
2017.09.07_15.33.05.000, screenOff
2017.09.07_15.35.57.000, screenOff
2017.09.07_15.37.08.000, screenOn
2017.09.07_15.37.43.000, screenOff
2017.09.07_15.38.23.000, screenOn
2017.09.07_15.41.17.000, screenOff
2017.09.07_15.41.36.000, screenOn
2017.09.07_15.41.47.000, screenOff
2017.09.07_15.43.35.000, screenOn
2017.09.07_15.44.36.000, screenOff
2017.09.07_15.44.48.000, screenOn
2017.09.07_15.45.05.000, screenOff
2017.09.07_16.00.26.000, screenOn
2017.09.07_16.00.40.000, screenOff
2017.09.07_16.00.43.000, screenOn
2017.09.07_16.01.02.000, screenOff
2017.09.07_16.01.19.000, screenOff
2017.09.07_16.02.08.000, screenOn
2017.09.07_16.03.17.000, screenOff
2017.09.07_16.03.25.000, screenOn
2017.09.07_16.05.03.000, screenOff
2017.09.07_16.05.04.000, screenOn
2017.09.07_16.06.03.000, screenOff
2017.09.07_16.07.05.000, screenOn
2017.09.07_16.07.11.000, screenOff
2017.09.07_16.07.47.000, screenOn
2017.09.07_16.08.11.000, screenOff
2017.09.07_16.08.16.000, screenOn
2017.09.07_16.08.24.000, screenOff
2017.09.07_16.08.40.000, screenOff
2017.09.07_16.10.50.000, screenOn
2017.09.07_16.12.12.000, screenOff
2017.09.07_16.21.07.000, screenOn
2017.09.07_16.21.44.000, screenOff
2017.09.07_16.23.39.000, screenOn
2017.09.07_16.23.58.000, screenOff
2017.09.07_16.24.00.000, screenOn
2017.09.07_16.24.05.000, screenOff
2017.09.07_16.27.24.000, screenOn
2017.09.07_16.27.38.000, screenOff
2017.09.07_17.08.34.000, screenOn
2017.09.07_17.08.37.000, screenOff
2017.09.07_17.38.43.000, screenOn
2017.09.07_17.40.34.000, screenOff
2017.09.07_17.48.20.000, screenOn
2017.09.07_17.49.36.000, screenOff
2017.09.07_17.53.32.000, screenOff
2017.09.07_17.53.44.000, screenOn
2017.09.07_17.54.51.000, screenOff
2017.09.07_17.56.04.000, screenOn
2017.09.07_17.57.41.000, screenOff
2017.09.07_17.57.55.000, screenOff
2017.09.07_18.00.16.000, screenOn
2017.09.07_18.00.23.000, screenOff
2017.09.07_18.00.37.000, screenOn
2017.09.07_18.01.07.000, screenOff
2017.09.07_18.01.12.000, screenOn
2017.09.07_18.03.08.000, screenOff
2017.09.07_18.04.12.000, screenOn
2017.09.07_18.05.40.000, screenOff
2017.09.07_18.06.57.000, screenOn
2017.09.07_18.08.55.000, screenOff
2017.09.07_18.09.51.000, screenOn
2017.09.07_18.11.39.000, screenOff
2017.09.07_18.12.37.000, screenOn
2017.09.07_18.31.07.000, screenOn
2017.09.07_18.32.32.000, screenOff
2017.09.07_18.32.38.000, screenOn
2017.09.07_18.33.51.000, screenOff
2017.09.07_18.34.17.000, screenOn
2017.09.07_18.39.03.000, screenOff
2017.09.07_18.39.22.000, screenOn
2017.09.07_18.40.35.000, screenOff
2017.09.07_18.40.49.000, screenOn
2017.09.07_18.43.13.000, screenOff
2017.09.07_18.45.43.000, screenOff
2017.09.07_18.46.58.000, screenOn
2017.09.07_18.47.12.000, screenOff
2017.09.07_18.52.44.000, screenOn
2017.09.07_18.52.51.000, screenOff
2017.09.07_18.54.37.000, screenOn
2017.09.07_18.55.43.000, screenOff
2017.09.07_18.56.27.000, screenOff
2017.09.07_18.56.40.000, screenOn
2017.09.07_18.57.11.000, screenOff
2017.09.07_18.58.16.000, screenOn
2017.09.07_18.58.23.000, screenOff
2017.09.07_18.58.40.000, screenOn
2017.09.07_18.59.51.000, screenOff
2017.09.07_19.01.27.000, screenOn
2017.09.07_19.01.29.000, screenOff
2017.09.07_19.01.31.000, screenOn
2017.09.07_19.01.49.000, screenOff
2017.09.07_19.03.54.000, screenOn
2017.09.07_19.07.47.000, screenOff
2017.09.07_19.08.33.000, screenOn
2017.09.07_19.09.36.000, screenOff
2017.09.07_19.09.53.000, screenOn
2017.09.07_19.20.17.000, screenOff
2017.09.07_19.21.47.000, screenOff
2017.09.07_19.23.24.000, screenOn
2017.09.07_19.23.35.000, screenOff
2017.09.07_19.23.39.000, screenOn
2017.09.07_19.26.11.000, screenOff
2017.09.07_19.28.00.000, screenOff
2017.09.07_19.28.00.000, screenOn
2017.09.07_19.28.11.000, screenOff
2017.09.07_19.28.53.000, screenOff
2017.09.07_19.29.02.000, screenOn
2017.09.07_19.29.18.000, screenOff
2017.09.07_19.31.25.000, screenOn
2017.09.07_19.33.03.000, screenOff
2017.09.07_19.33.50.000, screenOn
2017.09.07_19.36.33.000, screenOff
2017.09.07_19.39.35.000, screenOn
2017.09.07_19.39.43.000, screenOff
2017.09.07_19.44.37.000, screenOn
2017.09.07_19.45.14.000, screenOff
2017.09.07_19.47.01.000, screenOn
2017.09.07_19.47.56.000, screenOff
2017.09.07_19.49.20.000, screenOn
2017.09.07_19.49.24.000, screenOff
2017.09.07_19.53.57.000, screenOn
2017.09.07_19.54.01.000, screenOff
2017.09.07_20.04.57.000, screenOff
2017.09.07_20.14.10.000, screenOn
2017.09.07_20.14.15.000, screenOff
2017.09.07_20.24.35.000, screenOn
2017.09.07_20.26.15.000, screenOff
2017.09.07_20.26.17.000, screenOn
2017.09.07_20.27.01.000, screenOff
2017.09.07_20.27.07.000, screenOn
2017.09.07_20.27.40.000, screenOff
2017.09.07_20.27.55.000, screenOn
2017.09.07_20.28.22.000, screenOff
2017.09.07_20.28.28.000, screenOn
2017.09.07_20.35.14.000, screenOff
2017.09.07_20.56.57.000, screenOff
2017.09.07_20.57.17.000, screenOn
2017.09.07_20.59.36.000, screenOff
2017.09.07_21.00.46.000, screenOn
2017.09.07_21.01.50.000, screenOff
2017.09.07_21.15.19.000, screenOff
2017.09.07_21.17.45.000, screenOn
2017.09.07_21.18.57.000, screenOff
2017.09.07_21.23.23.000, screenOn
2017.09.07_21.23.30.000, screenOff
2017.09.07_21.29.26.000, screenOn
2017.09.07_21.29.31.000, screenOff
2017.09.07_21.33.54.000, screenOn
2017.09.07_21.33.58.000, screenOff
2017.09.07_21.34.29.000, screenOn
2017.09.07_21.34.40.000, screenOff
2017.09.07_21.47.27.000, screenOn
2017.09.07_21.48.15.000, screenOff
2017.09.07_21.48.39.000, screenOn
2017.09.07_21.49.47.000, screenOff
2017.09.07_21.54.06.000, screenOn
2017.09.07_21.54.22.000, screenOff
2017.09.07_21.55.29.000, screenOff
2017.09.07_21.58.01.000, screenOn
2017.09.07_21.59.59.000, screenOff
2017.09.07_22.00.31.000, screenOn
2017.09.07_22.02.03.000, screenOff
2017.09.07_22.02.54.000, screenOn
2017.09.07_22.12.43.000, screenOff
2017.09.07_22.18.29.000, screenOff
2017.09.07_22.22.48.000, screenOff
2017.09.07_22.24.18.000, screenOn
2017.09.07_22.24.35.000, screenOff
2017.09.07_22.30.58.000, screenOff
2017.09.07_22.33.50.000, screenOn
2017.09.07_22.36.39.000, screenOff
2017.09.07_22.43.09.000, screenOn
2017.09.07_22.44.19.000, screenOff
2017.09.07_22.51.21.000, screenOn
2017.09.07_22.53.22.000, screenOff
2017.09.07_22.53.53.000, screenOn
2017.09.07_22.54.02.000, screenOff
2017.09.07_22.55.57.000, screenOn
2017.09.07_22.56.06.000, screenOff
2017.09.07_22.56.13.000, screenOn
2017.09.07_22.56.14.000, screenOff
2017.09.07_22.57.28.000, screenOn
2017.09.07_22.57.37.000, screenOff
2017.09.07_22.57.51.000, screenOff
2017.09.07_22.58.11.000, screenOn
2017.09.07_22.59.56.000, screenOff
2017.09.07_23.00.50.000, screenOn
2017.09.07_23.01.45.000, screenOff
2017.09.07_23.02.50.000, screenOn
2017.09.07_23.02.52.000, screenOff
2017.09.07_23.03.46.000, screenOn
2017.09.07_23.04.15.000, screenOff
2017.09.07_23.04.59.000, screenOff
2017.09.07_23.06.35.000, screenOn
2017.09.07_23.06.42.000, screenOff
2017.09.07_23.09.00.000, screenOn
2017.09.07_23.09.09.000, screenOff
2017.09.07_23.12.30.000, screenOn
2017.09.07_23.12.46.000, screenOff
2017.09.07_23.17.08.000, screenOn
2017.09.07_23.17.34.000, screenOff
2017.09.07_23.21.06.000, screenOn
2017.09.07_23.21.11.000, screenOff
2017.09.07_23.23.43.000, screenOn
2017.09.07_23.23.50.000, screenOff
2017.09.07_23.25.25.000, screenOff
2017.09.07_23.25.25.000, screenOn
2017.09.07_23.25.37.000, screenOff
2017.09.07_23.26.46.000, screenOn
2017.09.07_23.27.12.000, screenOff
2017.09.07_23.28.17.000, screenOn
2017.09.07_23.28.30.000, screenOff
2017.09.07_23.37.15.000, screenOn
2017.09.07_23.37.26.000, screenOff
2017.09.07_23.44.53.000, screenOn
2017.09.07_23.45.21.000, screenOff
2017.09.07_23.45.36.000, screenOff
2017.09.07_23.46.29.000, screenOn
2017.09.07_23.47.02.000, screenOff
2017.09.07_23.48.58.000, screenOn
2017.09.07_23.49.05.000, screenOff
2017.09.07_23.49.32.000, screenOn
2017.09.07_23.49.54.000, screenOff
2017.09.07_23.50.18.000, screenOn
2017.09.07_23.50.57.000, screenOff
2017.09.07_23.51.56.000, screenOff
2017.09.07_23.52.41.000, screenOn
2017.09.07_23.54.00.000, screenOff
2017.09.07_23.57.07.000, screenOff
2017.09.08_00.02.54.000, screenOn
2017.09.08_00.03.32.000, screenOff
2017.09.08_00.03.35.000, screenOn
2017.09.08_00.03.44.000, screenOff
2017.09.08_00.12.00.000, screenOn
2017.09.08_00.12.15.000, screenOff
2017.09.08_00.14.21.000, screenOn
2017.09.08_00.15.04.000, screenOff
2017.09.08_00.19.50.000, screenOff
2017.09.08_00.21.50.000, screenOn
2017.09.08_00.21.57.000, screenOff
2017.09.08_00.23.29.000, screenOn
2017.09.08_00.23.46.000, screenOff
2017.09.08_00.24.16.000, screenOn
2017.09.08_00.24.54.000, screenOff
2017.09.08_00.24.54.000, screenOn
2017.09.08_00.25.05.000, screenOff
2017.09.08_00.25.26.000, screenOn
2017.09.08_00.25.53.000, screenOff
2017.09.08_00.28.52.000, screenOn
2017.09.08_00.29.02.000, screenOff
2017.09.08_00.31.08.000, screenOn
2017.09.08_00.31.13.000, screenOff
2017.09.08_00.32.45.000, screenOff
2017.09.08_00.36.39.000, screenOn
2017.09.08_00.37.35.000, screenOff
2017.09.08_00.39.32.000, screenOn
2017.09.08_00.39.35.000, screenOff
2017.09.08_00.40.43.000, screenOn
2017.09.08_00.43.15.000, screenOff
2017.09.08_00.45.52.000, screenOn
2017.09.08_00.46.07.000, screenOff
2017.09.08_00.52.25.000, screenOn
2017.09.08_00.53.00.000, screenOff
2017.09.08_00.53.45.000, screenOn
2017.09.08_00.53.48.000, screenOff
2017.09.08_00.55.06.000, screenOn
2017.09.08_00.55.09.000, screenOff
2017.09.08_00.58.10.000, screenOff
2017.09.08_01.01.22.000, screenOff
2017.09.08_01.32.49.000, screenOn
2017.09.08_01.33.01.000, screenOff
2017.09.08_01.35.36.000, screenOff
2017.09.08_01.36.07.000, screenOn
2017.09.08_01.37.34.000, screenOff
2017.09.08_01.37.37.000, screenOn
2017.09.08_01.41.33.000, screenOff
2017.09.08_01.41.46.000, screenOn
2017.09.08_01.42.04.000, screenOff
2017.09.08_01.42.16.000, screenOn
2017.09.08_01.48.09.000, screenOff
2017.09.08_01.48.40.000, screenOn
2017.09.08_01.51.06.000, screenOff
2017.09.08_01.53.54.000, screenOn
2017.09.08_01.54.04.000, screenOff
2017.09.08_01.55.21.000, screenOn
2017.09.08_02.10.55.000, screenOff
2017.09.08_02.10.58.000, screenOn
2017.09.08_02.27.11.000, screenOff
2017.09.08_02.27.12.000, screenOn
2017.09.08_02.27.21.000, screenOff
2017.09.08_02.27.28.000, screenOn
2017.09.08_02.41.47.000, screenOff
2017.09.08_02.41.48.000, screenOn
2017.09.08_02.42.28.000, screenOff
2017.09.08_02.43.00.000, screenOff
2017.09.08_02.43.09.000, screenOn
2017.09.08_02.43.59.000, screenOff
2017.09.08_03.17.42.000, screenOn
2017.09.08_03.32.23.000, screenOff
2017.09.08_03.34.51.000, screenOn
2017.09.08_03.35.03.000, screenOff
2017.09.08_08.38.57.000, screenOn
2017.09.08_08.39.12.000, screenOff
2017.09.08_08.43.25.000, screenOff
2017.09.08_08.47.06.000, screenOn
2017.09.08_08.48.48.000, screenOff
2017.09.08_08.54.27.000, screenOn
2017.09.08_08.55.17.000, screenOff
2017.09.08_08.56.18.000, screenOn
2017.09.08_08.56.38.000, screenOff
2017.09.08_09.00.21.000, screenOn
2017.09.08_09.00.33.000, screenOff
2017.09.08_09.04.06.000, screenOff
2017.09.08_09.10.10.000, screenOn
2017.09.08_09.10.15.000, screenOff
2017.09.08_09.18.04.000, screenOn
2017.09.08_09.19.08.000, screenOff
2017.09.08_09.22.31.000, screenOff
2017.09.08_09.22.33.000, screenOn
2017.09.08_09.24.23.000, screenOff
2017.09.08_10.35.37.000, screenOn
2017.09.08_10.36.00.000, screenOff
2017.09.08_11.17.21.000, screenOn
2017.09.08_11.18.04.000, screenOff
2017.09.08_11.24.53.000, screenOn
2017.09.08_11.25.56.000, screenOff
2017.09.08_11.30.45.000, screenOff
2017.09.08_11.34.54.000, screenOn
2017.09.08_11.44.53.000, screenOff
2017.09.08_11.48.01.000, screenOn
2017.09.08_11.50.15.000, screenOff
2017.09.08_11.51.39.000, screenOn
2017.09.08_11.52.06.000, screenOff
2017.09.08_11.52.40.000, screenOn
2017.09.08_11.55.27.000, screenOff
2017.09.08_11.58.16.000, screenOff
2017.09.08_11.58.27.000, screenOff
2017.09.08_12.01.02.000, screenOn
2017.09.08_12.02.45.000, screenOff
2017.09.08_12.04.20.000, screenOn
2017.09.08_12.04.39.000, screenOff
2017.09.08_12.06.11.000, screenOn
2017.09.08_12.08.14.000, screenOff
2017.09.08_12.08.15.000, screenOn
2017.09.08_12.08.46.000, screenOff
2017.09.08_12.10.46.000, screenOn
2017.09.08_12.11.21.000, screenOff
2017.09.08_12.13.25.000, screenOn
2017.09.08_12.14.11.000, screenOff
2017.09.08_12.18.15.000, screenOff
2017.09.08_12.18.22.000, screenOn
2017.09.08_12.22.42.000, screenOff
2017.09.08_12.22.53.000, screenOn
2017.09.08_12.25.10.000, screenOff
2017.09.08_12.25.12.000, screenOn
2017.09.08_12.27.33.000, screenOff
2017.09.08_12.29.04.000, screenOn
2017.09.08_12.29.40.000, screenOff
2017.09.08_12.29.41.000, screenOn
2017.09.08_12.33.49.000, screenOff
2017.09.08_12.34.08.000, screenOn
2017.09.08_12.43.08.000, screenOff
2017.09.08_12.45.05.000, screenOn
2017.09.08_12.45.28.000, screenOff
2017.09.08_12.47.13.000, screenOn
2017.09.08_12.48.42.000, screenOff
2017.09.08_12.50.26.000, screenOn
2017.09.08_12.50.54.000, screenOff
2017.09.08_12.53.21.000, screenOn
2017.09.08_12.54.03.000, screenOff
2017.09.08_12.57.08.000, screenOn
2017.09.08_13.02.22.000, screenOff
2017.09.08_13.05.53.000, screenOn
2017.09.08_13.06.18.000, screenOff
2017.09.08_13.06.18.000, screenOn
2017.09.08_13.06.20.000, screenOff
2017.09.08_13.40.35.000, screenOn
2017.09.08_13.41.41.000, screenOff
2017.09.08_13.41.49.000, screenOn
2017.09.08_13.42.19.000, screenOff
2017.09.08_13.47.11.000, screenOn
2017.09.08_13.47.15.000, screenOff
2017.09.08_13.48.12.000, screenOff
2017.09.08_13.57.06.000, screenOn
2017.09.08_13.58.23.000, screenOff
2017.09.08_14.34.31.000, screenOff
2017.09.08_14.36.35.000, screenOn
2017.09.08_14.37.04.000, screenOff
2017.09.08_14.37.12.000, screenOn
2017.09.08_14.37.48.000, screenOff
2017.09.08_14.38.50.000, screenOn
2017.09.08_14.39.28.000, screenOff
2017.09.08_14.40.24.000, screenOn
2017.09.08_14.52.07.000, screenOff
2017.09.08_14.59.21.000, screenOn
2017.09.08_14.59.27.000, screenOff
2017.09.08_14.59.27.000, screenOn
2017.09.08_14.59.38.000, screenOff
2017.09.08_15.00.37.000, screenOn
2017.09.08_15.02.09.000, screenOff
2017.09.08_15.02.31.000, screenOn
2017.09.08_15.09.33.000, screenOff
2017.09.08_15.11.19.000, screenOn
2017.09.08_15.13.24.000, screenOff
2017.09.08_15.13.24.000, screenOn
2017.09.08_15.13.35.000, screenOff
2017.09.08_15.33.58.000, screenOff
2017.09.08_15.36.27.000, screenOn
2017.09.08_15.36.43.000, screenOff
2017.09.08_15.42.53.000, screenOn
2017.09.08_15.43.03.000, screenOff
2017.09.08_15.48.18.000, screenOn
2017.09.08_15.48.54.000, screenOff
2017.09.08_15.50.58.000, screenOn
2017.09.08_15.53.03.000, screenOff
2017.09.08_15.55.04.000, screenOn
2017.09.08_15.57.20.000, screenOff
2017.09.08_15.58.28.000, screenOff
2017.09.08_16.03.25.000, screenOn
2017.09.08_16.04.10.000, screenOff
2017.09.08_16.06.13.000, screenOn
2017.09.08_16.12.00.000, screenOff
2017.09.08_16.12.05.000, screenOn
2017.09.08_16.12.16.000, screenOff
2017.09.08_16.12.52.000, screenOff
2017.09.08_16.15.10.000, screenOn
2017.09.08_16.15.18.000, screenOff
2017.09.08_16.15.47.000, screenOn
2017.09.08_16.16.14.000, screenOff
2017.09.08_16.19.32.000, screenOn
2017.09.08_16.20.53.000, screenOff
2017.09.08_16.22.35.000, screenOn
2017.09.08_16.22.58.000, screenOff
2017.09.08_16.23.02.000, screenOn
2017.09.08_16.23.42.000, screenOff
2017.09.08_16.26.23.000, screenOn
2017.09.08_16.57.40.000, screenOff
2017.09.08_16.57.43.000, screenOn
2017.09.08_17.26.27.000, screenOff
2017.09.08_17.33.47.000, screenOn
2017.09.08_17.52.03.000, screenOff
2017.09.08_17.52.03.000, screenOn
2017.09.08_18.30.48.000, screenOff
2017.09.08_18.30.49.000, screenOn
2017.09.08_18.30.56.000, screenOff
2017.09.08_18.31.06.000, screenOn
2017.09.08_18.32.12.000, screenOff
2017.09.08_18.32.17.000, screenOn
2017.09.08_18.37.01.000, screenOff
2017.09.08_18.40.15.000, screenOn
2017.09.08_18.55.01.000, screenOff
2017.09.08_18.56.51.000, screenOn
2017.09.08_19.06.01.000, screenOff
2017.09.08_19.06.05.000, screenOn
2017.09.08_19.06.36.000, screenOff
2017.09.08_19.08.58.000, screenOn
2017.09.08_19.09.25.000, screenOff
2017.09.08_19.09.27.000, screenOn
2017.09.08_19.10.06.000, screenOff
2017.09.08_19.18.01.000, screenOn
2017.09.08_19.18.50.000, screenOff
2017.09.08_19.20.48.000, screenOn
2017.09.08_19.20.58.000, screenOff
2017.09.08_19.23.24.000, screenOff
2017.09.08_19.33.06.000, screenOn
2017.09.08_19.33.24.000, screenOff
2017.09.08_19.34.29.000, screenOn
2017.09.08_19.34.51.000, screenOff
2017.09.08_19.42.20.000, screenOff
2017.09.08_19.47.38.000, screenOff
2017.09.08_19.52.04.000, screenOff
2017.09.08_19.55.10.000, screenOn
2017.09.08_19.56.59.000, screenOff
2017.09.08_19.57.12.000, screenOn
2017.09.08_19.57.26.000, screenOff
2017.09.08_20.14.23.000, screenOff
2017.09.08_20.18.40.000, screenOff
2017.09.08_20.22.29.000, screenOn
2017.09.08_20.22.45.000, screenOff
2017.09.08_20.27.20.000, screenOn
2017.09.08_20.31.58.000, screenOff
2017.09.08_20.32.10.000, screenOn
2017.09.08_20.32.45.000, screenOff
2017.09.08_20.37.45.000, screenOn
2017.09.08_20.37.55.000, screenOff
2017.09.08_21.09.47.000, screenOn
2017.09.08_21.09.57.000, screenOff
2017.09.08_21.10.44.000, screenOn
2017.09.08_21.10.54.000, screenOff
2017.09.08_21.12.03.000, screenOn
2017.09.08_21.12.14.000, screenOff
2017.09.08_21.36.53.000, screenOn
2017.09.08_21.37.03.000, screenOff
2017.09.08_21.37.31.000, screenOn
2017.09.08_21.37.41.000, screenOff
2017.09.08_21.37.50.000, screenOn
2017.09.08_21.38.00.000, screenOff
2017.09.08_21.38.10.000, screenOn
2017.09.08_21.38.20.000, screenOff
2017.09.08_21.38.57.000, screenOn
2017.09.08_21.39.48.000, screenOff
2017.09.08_21.39.52.000, screenOn
2017.09.08_23.36.00.000, screenOn
2017.09.08_23.36.11.000, screenOff
2017.09.08_23.38.25.000, screenOff
2017.09.08_23.40.18.000, screenOn
2017.09.08_23.41.08.000, screenOff
2017.09.08_23.43.26.000, screenOn
2017.09.08_23.45.32.000, screenOff
2017.09.08_23.46.09.000, screenOn
2017.09.08_23.48.28.000, screenOff
2017.09.08_23.52.25.000, screenOff
2017.09.08_23.53.18.000, screenOff
2017.09.08_23.54.00.000, screenOn
2017.09.08_23.56.35.000, screenOff
2017.09.08_23.57.21.000, screenOn
2017.09.09_00.00.41.000, screenOff
2017.09.09_00.00.46.000, screenOn
2017.09.09_00.03.17.000, screenOff
2017.09.09_00.04.23.000, screenOn
2017.09.09_00.08.38.000, screenOff
2017.09.09_00.08.59.000, screenOn
2017.09.09_00.09.48.000, screenOff
2017.09.09_00.09.53.000, screenOn
2017.09.09_00.19.33.000, screenOff
2017.09.09_00.19.37.000, screenOn
2017.09.09_00.19.47.000, screenOff
2017.09.09_00.23.48.000, screenOn
2017.09.09_00.24.14.000, screenOff
2017.09.09_00.27.46.000, screenOn
2017.09.09_00.28.35.000, screenOff
2017.09.09_00.29.30.000, screenOn
2017.09.09_00.32.16.000, screenOff
