"_id","uid","date","min","flag","class"
"311","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732719","1","null"
"312","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732720","1","null"
"313","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732758","1","null"
"314","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732759","1","null"
"315","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732790","1","null"
"316","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732791","1","null"
"317","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732800","1","null"
"318","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732801","1","null"
"319","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732803","1","null"
"320","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732804","1","null"
"321","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732805","1","null"
"322","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732806","1","null"
"323","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732808","1","null"
"324","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732809","1","null"
"325","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732810","1","null"
"326","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732816","1","null"
"327","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732817","1","null"
"328","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732822","1","null"
"329","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732823","1","null"
"330","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732839","1","null"
"331","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732840","1","null"
"332","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732841","1","null"
"333","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732875","1","null"
"334","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732876","1","null"
"335","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732877","1","null"
"336","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732882","1","null"
"337","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732883","1","null"
"338","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732884","1","null"
"339","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732885","1","null"
"340","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732889","1","null"
"341","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732890","1","null"
"342","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732891","1","null"
"343","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732892","1","null"
"344","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732893","1","null"
"345","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732894","1","null"
"346","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732895","1","null"
"347","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732896","1","null"
"348","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732897","1","null"
"349","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732898","1","null"
"350","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732899","1","null"
"351","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732900","1","null"
"352","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732902","1","null"
"353","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732903","1","null"
"354","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732912","1","null"
"355","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732913","1","null"
"356","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732914","1","null"
"357","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732915","1","null"
"358","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732917","1","null"
"359","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732918","1","null"
"360","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732944","1","null"
"361","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732945","1","null"
"362","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732946","1","null"
"363","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732947","1","null"
"364","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732948","1","null"
"365","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732969","1","null"
"366","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732970","1","null"
"367","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732984","1","null"
"368","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732985","1","null"
"369","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732987","1","null"
"370","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732988","1","null"
"371","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25732989","1","null"
"372","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733009","1","null"
"373","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733010","1","null"
"374","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733018","1","null"
"375","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733019","1","null"
"376","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733032","1","null"
"377","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733033","1","null"
"378","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733034","1","null"
"379","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733067","1","null"
"380","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733068","1","null"
"381","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733076","1","null"
"382","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733077","1","null"
"383","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733078","1","null"
"384","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733079","1","null"
"385","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733080","1","null"
"386","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733085","1","null"
"387","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733086","1","null"
"388","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733089","1","null"
"389","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733090","1","null"
"390","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733091","1","null"
"391","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733092","1","null"
"392","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733101","1","null"
"393","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733102","1","null"
"394","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733105","1","null"
"395","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733106","1","null"
"396","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733107","1","null"
"397","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733114","1","null"
"398","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733115","1","null"
"399","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733116","1","null"
"400","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733137","1","null"
"401","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733138","1","null"
"402","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733145","1","null"
"403","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733146","1","null"
"404","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733176","1","null"
"405","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733177","1","null"
"406","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733178","1","null"
"407","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733181","1","null"
"408","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733182","1","null"
"409","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733184","1","null"
"410","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733185","1","null"
"411","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733212","1","null"
"412","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733213","1","null"
"413","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733217","1","null"
"414","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733218","1","null"
"415","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733219","1","null"
"416","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733220","1","null"
"417","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733221","1","null"
"418","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733222","1","null"
"419","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733225","1","null"
"420","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733226","1","null"
"421","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733227","1","null"
"422","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733228","1","null"
"423","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733229","1","null"
"424","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733230","1","null"
"425","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733231","1","null"
"426","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733232","1","null"
"427","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733233","1","null"
"428","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733234","1","null"
"429","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733235","1","null"
"430","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733247","1","null"
"431","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733248","1","null"
"432","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733288","1","null"
"433","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733289","1","null"
"434","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733290","1","null"
"435","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733291","1","null"
"436","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733293","1","null"
"437","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733294","1","null"
"438","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733295","1","null"
"439","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733350","1","null"
"440","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733351","1","null"
"441","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733361","1","null"
"442","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733362","1","null"
"443","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733363","1","null"
"444","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733364","1","null"
"445","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733365","1","null"
"446","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733366","1","null"
"447","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733367","1","null"
"448","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733368","1","null"
"449","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733369","1","null"
"450","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733370","1","null"
"451","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733385","1","null"
"452","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733386","1","null"
"453","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733466","1","null"
"454","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733467","1","null"
"455","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733476","1","null"
"456","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733477","1","null"
"457","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733484","1","null"
"458","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733485","1","null"
"459","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733489","1","null"
"460","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733490","1","null"
"461","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733491","1","null"
"462","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733492","1","null"
"463","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733493","1","null"
"464","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733494","1","null"
"465","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733495","1","null"
"466","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733496","1","null"
"467","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733497","1","null"
"468","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733498","1","null"
"469","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733499","1","null"
"470","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733500","1","null"
"471","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733503","1","null"
"472","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733504","1","null"
"473","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733510","1","null"
"474","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733511","1","null"
"475","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733536","1","null"
"476","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733537","1","null"
"477","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733541","1","null"
"478","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733542","1","null"
"479","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733547","1","null"
"480","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733548","1","null"
"481","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733566","1","null"
"482","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733567","1","null"
"483","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733572","1","null"
"484","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733573","1","null"
"485","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733574","1","null"
"486","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733575","1","null"
"487","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733577","1","null"
"488","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733578","1","null"
"489","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733602","1","null"
"490","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733603","1","null"
"491","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733604","1","null"
"492","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733644","1","null"
"493","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733645","1","null"
"494","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733646","1","null"
"495","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733647","1","null"
"496","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733648","1","null"
"497","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733652","1","null"
"498","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733653","1","null"
"499","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733665","1","null"
"500","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-05","25733666","1","null"
"501","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733765","1","null"
"502","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733766","1","null"
"503","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733767","1","null"
"504","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733768","1","null"
"505","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733775","1","null"
"506","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733776","1","null"
"507","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733781","1","null"
"508","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733782","1","null"
"509","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733783","1","null"
"510","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733784","1","null"
"511","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733785","1","null"
"512","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733786","1","null"
"513","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733787","1","null"
"514","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733788","1","null"
"515","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733803","1","null"
"516","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733804","1","null"
"517","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733805","1","null"
"518","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733823","1","null"
"519","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733824","1","null"
"520","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733825","1","null"
"521","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733826","1","null"
"522","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733827","1","null"
"523","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733828","1","null"
"524","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733829","1","null"
"525","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733830","1","null"
"526","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733831","1","null"
"527","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733832","1","null"
"528","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733833","1","null"
"529","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733834","1","null"
"530","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733835","1","null"
"531","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733836","1","null"
"532","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733837","1","null"
"533","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733838","1","null"
"534","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733839","1","null"
"535","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733840","1","null"
"536","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25733841","1","null"
"537","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734090","1","null"
"538","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734091","1","null"
"539","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734260","1","null"
"540","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734261","1","null"
"541","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734302","1","null"
"542","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734303","1","null"
"543","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734304","1","null"
"544","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734323","1","null"
"545","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734324","1","null"
"546","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734376","1","null"
"547","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734377","1","null"
"548","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734378","1","null"
"549","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734383","1","null"
"550","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734384","1","null"
"551","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734390","1","null"
"552","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734391","1","null"
"553","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734392","1","null"
"554","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734393","1","null"
"555","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734490","1","null"
"556","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734491","1","null"
"557","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734492","1","null"
"558","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734493","1","null"
"559","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734494","1","null"
"560","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734520","1","null"
"561","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734521","1","null"
"562","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734528","1","null"
"563","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734529","1","null"
"564","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734530","1","null"
"565","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734531","1","null"
"566","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734542","1","null"
"567","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734543","1","null"
"568","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734556","1","null"
"569","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734557","1","null"
"570","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734578","1","null"
"571","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734579","1","null"
"572","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734591","1","null"
"573","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734592","1","null"
"574","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734595","1","null"
"575","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734596","1","null"
"576","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734597","1","null"
"577","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734614","1","null"
"578","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734615","1","null"
"579","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734616","1","null"
"580","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734617","1","null"
"581","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734618","1","null"
"582","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734619","1","null"
"583","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734620","1","null"
"584","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734647","1","null"
"585","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734648","1","null"
"586","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734653","1","null"
"587","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734654","1","null"
"588","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734655","1","null"
"589","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734656","1","null"
"590","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734658","1","null"
"591","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734659","1","null"
"592","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734661","1","null"
"593","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734662","1","null"
"594","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734663","1","null"
"595","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734664","1","null"
"596","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734665","1","null"
"597","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734666","1","null"
"598","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734678","1","null"
"599","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734679","1","null"
"600","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734681","1","null"
"601","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734682","1","null"
"602","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734766","1","null"
"603","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734767","1","null"
"604","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734781","1","null"
"605","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734782","1","null"
"606","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734794","1","null"
"607","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734795","1","null"
"608","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734826","1","null"
"609","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734827","1","null"
"610","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734837","1","null"
"611","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734838","1","null"
"612","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734839","1","null"
"613","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734851","1","null"
"614","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734852","1","null"
"615","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734853","1","null"
"616","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734854","1","null"
"617","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734855","1","null"
"618","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734856","1","null"
"619","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734857","1","null"
"620","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-06","25734858","1","null"
